file_path,x_dim,y_dim,z_dim
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014839/ses-20090101/anat/sub-A00014839_ses-20090101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00034273/ses-20120101/anat/sub-A00034273_ses-20120101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00034273/ses-20120101/anat/sub-A00034273_ses-20120101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00034273/ses-20120101/anat/sub-A00034273_ses-20120101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00034273/ses-20120101/anat/sub-A00034273_ses-20120101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00034273/ses-20120101/anat/sub-A00034273_ses-20120101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00034273/ses-20120101/anat/sub-A00034273_ses-20120101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037034/ses-20130101/anat/sub-A00037034_ses-20130101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037034/ses-20130101/anat/sub-A00037034_ses-20130101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037034/ses-20130101/anat/sub-A00037034_ses-20130101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037034/ses-20130101/anat/sub-A00037034_ses-20130101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037034/ses-20130101/anat/sub-A00037034_ses-20130101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00037034/ses-20130101/anat/sub-A00037034_ses-20130101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023800/ses-20090101/anat/sub-A00023800_ses-20090101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023800/ses-20090101/anat/sub-A00023800_ses-20090101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023800/ses-20090101/anat/sub-A00023800_ses-20090101_acq-mprage_run-04_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023800/ses-20090101/anat/sub-A00023800_ses-20090101_acq-mprage_run-04_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023800/ses-20090101/anat/sub-A00023800_ses-20090101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023800/ses-20090101/anat/sub-A00023800_ses-20090101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023800/ses-20090101/anat/sub-A00023800_ses-20090101_acq-mprage_run-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023800/ses-20090101/anat/sub-A00023800_ses-20090101_acq-mprage_run-04_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023800/ses-20090101/anat/sub-A00023800_ses-20090101_acq-mprage_run-04_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023800/ses-20090101/anat/sub-A00023800_ses-20090101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023800/ses-20090101/anat/sub-A00023800_ses-20090101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023800/ses-20090101/anat/sub-A00023800_ses-20090101_acq-mprage_run-04_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023800/ses-20090101/anat/sub-A00023800_ses-20090101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014590/ses-20110101/anat/sub-A00014590_ses-20110101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014590/ses-20110101/anat/sub-A00014590_ses-20110101_acq-mprage_run-04_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014590/ses-20110101/anat/sub-A00014590_ses-20110101_acq-mprage_run-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014590/ses-20110101/anat/sub-A00014590_ses-20110101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014590/ses-20110101/anat/sub-A00014590_ses-20110101_acq-mprage_run-04_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014590/ses-20110101/anat/sub-A00014590_ses-20110101_acq-mprage_run-04_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014590/ses-20110101/anat/sub-A00014590_ses-20110101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014590/ses-20110101/anat/sub-A00014590_ses-20110101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014590/ses-20110101/anat/sub-A00014590_ses-20110101_acq-mprage_run-04_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014590/ses-20110101/anat/sub-A00014590_ses-20110101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014590/ses-20110101/anat/sub-A00014590_ses-20110101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014590/ses-20110101/anat/sub-A00014590_ses-20110101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014590/ses-20110101/anat/sub-A00014590_ses-20110101_acq-mprage_run-04_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00002198/ses-20110101/anat/sub-A00002198_ses-20110101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00002198/ses-20110101/anat/sub-A00002198_ses-20110101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00002198/ses-20110101/anat/sub-A00002198_ses-20110101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00002198/ses-20110101/anat/sub-A00002198_ses-20110101_acq-mprage_run-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00002198/ses-20110101/anat/sub-A00002198_ses-20110101_acq-mprage_run-04_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00002198/ses-20110101/anat/sub-A00002198_ses-20110101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00002198/ses-20110101/anat/sub-A00002198_ses-20110101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00002198/ses-20110101/anat/sub-A00002198_ses-20110101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00002198/ses-20110101/anat/sub-A00002198_ses-20110101_acq-mprage_run-04_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00002198/ses-20110101/anat/sub-A00002198_ses-20110101_acq-mprage_run-04_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00002198/ses-20110101/anat/sub-A00002198_ses-20110101_acq-mprage_run-04_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00002198/ses-20110101/anat/sub-A00002198_ses-20110101_acq-mprage_run-04_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00002198/ses-20110101/anat/sub-A00002198_ses-20110101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00028806/ses-20120101/anat/sub-A00028806_ses-20120101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00028806/ses-20120101/anat/sub-A00028806_ses-20120101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00028806/ses-20120101/anat/sub-A00028806_ses-20120101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00028806/ses-20120101/anat/sub-A00028806_ses-20120101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00028806/ses-20120101/anat/sub-A00028806_ses-20120101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00028806/ses-20120101/anat/sub-A00028806_ses-20120101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20110101/anat/sub-A00018129_ses-20110101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20110101/anat/sub-A00018129_ses-20110101_acq-mprage_run-03_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20110101/anat/sub-A00018129_ses-20110101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20110101/anat/sub-A00018129_ses-20110101_acq-mprage_run-03_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20110101/anat/sub-A00018129_ses-20110101_acq-mprage_run-03_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20110101/anat/sub-A00018129_ses-20110101_acq-mprage_run-03_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20110101/anat/sub-A00018129_ses-20110101_acq-mprage_run-03_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20100101/anat/sub-A00018129_ses-20100101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20100101/anat/sub-A00018129_ses-20100101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20100101/anat/sub-A00018129_ses-20100101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20100101/anat/sub-A00018129_ses-20100101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20100101/anat/sub-A00018129_ses-20100101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20100101/anat/sub-A00018129_ses-20100101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00018129/ses-20100101/anat/sub-A00018129_ses-20100101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00009946/ses-20110101/anat/sub-A00009946_ses-20110101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00009946/ses-20110101/anat/sub-A00009946_ses-20110101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00009946/ses-20110101/anat/sub-A00009946_ses-20110101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00009946/ses-20110101/anat/sub-A00009946_ses-20110101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00009946/ses-20110101/anat/sub-A00009946_ses-20110101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00009946/ses-20110101/anat/sub-A00009946_ses-20110101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00009946/ses-20110101/anat/sub-A00009946_ses-20110101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00020895/ses-20100101/anat/sub-A00020895_ses-20100101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00020895/ses-20100101/anat/sub-A00020895_ses-20100101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00020895/ses-20100101/anat/sub-A00020895_ses-20100101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00020895/ses-20100101/anat/sub-A00020895_ses-20100101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00020895/ses-20100101/anat/sub-A00020895_ses-20100101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00020895/ses-20100101/anat/sub-A00020895_ses-20100101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00020895/ses-20100101/anat/sub-A00020895_ses-20100101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00038624/ses-20130101/anat/sub-A00038624_ses-20130101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00038624/ses-20130101/anat/sub-A00038624_ses-20130101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00038624/ses-20130101/anat/sub-A00038624_ses-20130101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00038624/ses-20130101/anat/sub-A00038624_ses-20130101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00038624/ses-20130101/anat/sub-A00038624_ses-20130101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00038624/ses-20130101/anat/sub-A00038624_ses-20130101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00004087/ses-20100101/anat/sub-A00004087_ses-20100101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00004087/ses-20100101/anat/sub-A00004087_ses-20100101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00004087/ses-20100101/anat/sub-A00004087_ses-20100101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00004087/ses-20100101/anat/sub-A00004087_ses-20100101_acq-mprage_run-03_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00004087/ses-20100101/anat/sub-A00004087_ses-20100101_acq-mprage_run-03_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00004087/ses-20100101/anat/sub-A00004087_ses-20100101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00004087/ses-20100101/anat/sub-A00004087_ses-20100101_acq-mprage_run-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00004087/ses-20100101/anat/sub-A00004087_ses-20100101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00004087/ses-20100101/anat/sub-A00004087_ses-20100101_acq-mprage_run-03_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00004087/ses-20100101/anat/sub-A00004087_ses-20100101_acq-mprage_run-03_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00004087/ses-20100101/anat/sub-A00004087_ses-20100101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00004087/ses-20100101/anat/sub-A00004087_ses-20100101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00004087/ses-20100101/anat/sub-A00004087_ses-20100101_acq-mprage_run-03_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00021591/ses-20110101/anat/sub-A00021591_ses-20110101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00021591/ses-20110101/anat/sub-A00021591_ses-20110101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00021591/ses-20110101/anat/sub-A00021591_ses-20110101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00021591/ses-20110101/anat/sub-A00021591_ses-20110101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00021591/ses-20110101/anat/sub-A00021591_ses-20110101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00021591/ses-20110101/anat/sub-A00021591_ses-20110101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00021591/ses-20110101/anat/sub-A00021591_ses-20110101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024446/ses-20090101/anat/sub-A00024446_ses-20090101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024446/ses-20090101/anat/sub-A00024446_ses-20090101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024446/ses-20090101/anat/sub-A00024446_ses-20090101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024446/ses-20090101/anat/sub-A00024446_ses-20090101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024446/ses-20090101/anat/sub-A00024446_ses-20090101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024446/ses-20090101/anat/sub-A00024446_ses-20090101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024446/ses-20090101/anat/sub-A00024446_ses-20090101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_acq-mprage_run-04_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_acq-mprage_run-04_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_acq-mprage_run-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_acq-mprage_run-04_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_acq-mprage_run-04_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_acq-mprage_run-04_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_acq-mprage_run-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00015518/ses-20100101/anat/sub-A00015518_ses-20100101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024568/ses-20090101/anat/sub-A00024568_ses-20090101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024568/ses-20090101/anat/sub-A00024568_ses-20090101_acq-mprage_run-04_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024568/ses-20090101/anat/sub-A00024568_ses-20090101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024568/ses-20090101/anat/sub-A00024568_ses-20090101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024568/ses-20090101/anat/sub-A00024568_ses-20090101_acq-mprage_run-04_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024568/ses-20090101/anat/sub-A00024568_ses-20090101_acq-mprage_run-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024568/ses-20090101/anat/sub-A00024568_ses-20090101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024568/ses-20090101/anat/sub-A00024568_ses-20090101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024568/ses-20090101/anat/sub-A00024568_ses-20090101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024568/ses-20090101/anat/sub-A00024568_ses-20090101_acq-mprage_run-04_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024568/ses-20090101/anat/sub-A00024568_ses-20090101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024568/ses-20090101/anat/sub-A00024568_ses-20090101_acq-mprage_run-04_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00024568/ses-20090101/anat/sub-A00024568_ses-20090101_acq-mprage_run-04_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00031186/ses-20120101/anat/sub-A00031186_ses-20120101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00031186/ses-20120101/anat/sub-A00031186_ses-20120101_acq-mprage_run-01_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00031186/ses-20120101/anat/sub-A00031186_ses-20120101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00031186/ses-20120101/anat/sub-A00031186_ses-20120101_acq-mprage_run-01_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00031186/ses-20120101/anat/sub-A00031186_ses-20120101_acq-mprage_run-01_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00031186/ses-20120101/anat/sub-A00031186_ses-20120101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023730/ses-20120101/anat/sub-A00023730_ses-20120101_acq-mprage_run-02_echo-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023730/ses-20120101/anat/sub-A00023730_ses-20120101_acq-mprage_run-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023730/ses-20120101/anat/sub-A00023730_ses-20120101_acq-mprage_run-02_echo-03_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023730/ses-20120101/anat/sub-A00023730_ses-20120101_acq-mprage_run-02_echo-05_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023730/ses-20120101/anat/sub-A00023730_ses-20120101_acq-mprage_run-02_echo-01_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00023730/ses-20120101/anat/sub-A00023730_ses-20120101_acq-mprage_run-02_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014120/ses-20110101/anat/sub-A00014120_ses-20110101_acq-mprage_run-02_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014120/ses-20110101/anat/sub-A00014120_ses-20110101_T2w.nii.gz,192,192,120
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014120/ses-20110101/anat/sub-A00014120_ses-20110101_acq-mprage_run-01_echo-04_T1w.nii.gz,192,256,256
data/schizconnect_COBRE_images_22613/COBRE/sub-A00014120/ses-20110101/anat/sub-A00014120_ses-20110101_acq-mprage_run-01_echo-02_T1w.nii.gz,192,256,256
